groundtruth,dist_orig,dist_noisy,robustness_score
1.0,0.020175442,0.625931,0.80253494
1.0,0.011333622,0.27167457,0.76325977
1.0,0.012839301,0.20487887,0.9504061
1.0,0.010438295,0.45191523,0.68309593
1.0,0.012066019,0.35752112,0.74403715
1.0,0.026615078,0.45643124,0.87990737
1.0,0.006331894,0.2709914,0.71398956
1.0,0.025709985,0.28444105,0.77883136
1.0,0.010302259,0.19979453,0.73154026
1.0,0.019611485,0.86610824,0.68100905
1.0,0.0502882,0.9520714,0.4612603
1.0,0.012066019,0.46834815,0.8984176
1.0,0.011002034,0.2513839,0.83924234
1.0,0.04632725,0.98914677,0.6373908
1.0,0.009694059,0.6238184,0.7336849
1.0,0.068834424,0.21357481,0.27943563
1.0,0.023610404,0.3959992,0.5187352
1.0,0.03565282,0.6051944,0.85457957
1.0,0.02671779,0.3826636,0.83293355
1.0,0.014600191,0.48441455,0.67304814
1.0,0.112039015,1.0067278,0.6427329
1.0,0.0926841,0.27301633,0.46295738
1.0,0.059556965,0.5266928,0.38972455
1.0,0.06085103,0.4773531,0.6538956
1.0,0.02458485,0.28562143,0.510148
1.0,0.009907934,0.544313,0.71358716
1.0,0.014883598,0.7264468,0.52855337
1.0,0.021738468,0.722375,0.74089026
1.0,0.020354358,0.20025101,0.697217
1.0,0.06941472,0.92640215,0.66674626
1.0,0.0137718655,0.4238764,0.84561384
1.0,0.028900525,0.15496935,0.9838838
1.0,0.03135583,0.22389252,0.5823722
1.0,0.017558055,0.30660182,0.7867272
1.0,0.029906934,0.28999293,0.73825264
1.0,0.028771672,0.47985286,0.85396725
1.0,0.05972146,0.99435127,0.59439695
1.0,0.0066672,0.5247921,0.7495966
1.0,0.024276776,0.3494393,0.81117475
1.0,0.009937201,0.34349522,0.61992973
1.0,0.041855145,0.593327,0.41633102
1.0,0.09281571,0.6252272,0.6651454
1.0,0.030166183,0.41204622,0.8120274
1.0,0.016492032,0.25248018,0.7594626
0.0,1.2532909,1.0239936,0.5667851
0.0,1.443839,1.1454664,0.83835566
0.0,1.322314,0.9958628,0.69556177
0.0,1.9788041,1.5166681,0.69099224
0.0,1.5537666,0.99829715,0.5550587
0.0,1.9749506,0.87703454,0.39458483
0.0,1.3259903,0.9506126,0.62073284
0.0,1.062201,0.96231496,0.65598524
0.0,1.5034232,0.99925995,0.60140604
0.0,1.9865363,1.8461238,0.9342637
0.0,1.9806231,1.903296,0.932127
0.0,1.3256695,1.2171255,0.71558523
0.0,1.4421326,1.3162279,0.95498204
0.0,1.9867582,1.5990481,0.79355955
0.0,1.9793291,0.703493,0.28323916
0.0,1.9800123,1.5944179,0.7035609
0.0,1.5223491,1.0783111,0.69180316
0.0,1.9773008,1.24684,0.594892
0.0,1.3231016,1.2883731,0.8528875
0.0,1.3256695,1.0904821,0.759217
0.0,1.2643098,1.3055258,0.95777893
0.0,1.3045583,1.0905885,0.82045156
0.0,1.6429,1.4425327,0.8209307
0.0,1.2634083,1.0760171,0.75869715
0.0,1.4394581,0.8689744,0.60393393
0.0,1.4258233,1.0236574,0.8420714
0.0,1.9799424,1.070166,0.5460282
0.0,1.9820993,1.6691425,0.7689575
0.0,0.98663235,1.194607,0.5347111
0.0,1.5855155,0.5607928,0.52740556
0.0,1.6652205,1.2179433,0.5563512
0.0,1.9803072,1.7389067,0.8436611
0.0,1.5225189,1.1410339,0.3632285
0.0,1.2774726,0.72291386,0.6025121
0.0,1.523467,0.58208567,-0.010769874
0.0,1.0776224,0.91945475,0.7887659
0.0,1.9796549,1.6609982,0.74073195
0.0,1.2875679,0.5224891,0.68239284
0.0,1.2111753,0.66333944,0.39276326
0.0,1.245931,1.1940256,0.8991301
0.0,1.3647159,0.85216296,0.74005413
0.0,1.1755455,0.9639217,0.7185297
0.0,1.3941984,0.97064656,0.7362907
0.0,1.9810644,1.4937643,0.7050736
0.0,1.9755147,1.1574148,0.49710083
0.0,1.9758328,0.86792165,0.40446585
0.0,1.1856955,1.1172884,0.6409466
0.0,1.2484797,0.8797863,0.81796837
0.0,1.56843,1.2930211,0.47592318
0.0,1.2464254,0.920434,0.7531764
0.0,1.499051,1.2393308,0.67857146
0.0,1.3227673,1.039192,0.7930919
0.0,1.2889276,0.93157697,0.51776016
0.0,1.9823577,0.98559064,0.49042222
0.0,1.5034211,1.0795254,0.73622847
0.0,1.4267535,1.0399495,0.30085087
0.0,1.377935,1.172175,0.7305267
0.0,1.2715344,0.71958023,0.73722136
0.0,1.2166756,0.76317334,0.44896427
0.0,1.5529809,1.1607103,0.73179466
0.0,1.2441849,1.2628635,0.66372067
0.0,1.8318601,0.9043501,0.54338145
0.0,1.9794934,1.7075526,0.7698307
0.0,1.3682894,1.1005766,0.8436857
0.0,1.5065246,1.4420164,0.967976
0.0,1.7336576,1.0287179,0.6655571
0.0,1.6942049,0.63064367,0.25590405
0.0,1.3375437,0.8457446,0.515246
0.0,1.3942765,0.80765885,0.41293505
0.0,1.9817199,1.516511,0.7253993
0.0,1.9885714,1.5578667,0.7671747
0.0,1.9833302,1.184368,0.56242555
0.0,1.4414264,0.6100067,0.041327044
0.0,1.4728596,0.8149756,0.48752734
0.0,1.6543632,1.3466128,0.7964494
0.0,1.1727624,1.0915108,0.73225284
0.0,1.39552,0.86159414,0.5458505
0.0,1.5309161,1.0773757,0.75197196
0.0,1.3236103,1.048624,0.85812753
0.0,1.1819566,0.9855387,0.5656384
0.0,1.595048,1.1250235,0.5755627
0.0,1.9862988,1.6591446,0.8001431
0.0,1.2738987,0.9952808,0.8859894
0.0,1.9849308,1.4919574,0.6808005
0.0,1.9755589,1.5334157,0.7586454
0.0,1.5415673,1.2626603,0.91705596
0.0,1.05747,0.6232064,0.5376266
0.0,1.3925174,1.024597,0.80430996
0.0,1.6175015,1.4872402,0.78402567
0.0,1.5172783,0.9491651,0.4077146
0.0,1.9865363,1.4891776,0.68635017
0.0,1.6722441,1.4191974,0.74514323
0.0,1.6451418,1.6866971,0.9420587
0.0,1.2635508,0.94091463,0.79704165
0.0,1.3246359,0.91794,0.61004806
0.0,1.0873725,0.8356499,0.73868346
0.0,1.5555619,1.1621715,0.792892
0.0,1.4223167,0.7894274,0.19009301
0.0,1.368635,1.3949931,0.9928098
0.0,1.3002042,0.8759205,0.6925601
0.0,1.4021461,1.3279791,0.78815323
0.0,1.1737593,0.75335926,0.6433629
0.0,1.3215259,0.9286437,0.66168517
0.0,1.9735186,1.3796889,0.58303726
0.0,1.2486687,1.1908789,0.8786039
0.0,1.976907,1.0195324,0.43428195
0.0,1.3246903,0.8913288,0.6382956
0.0,1.2661214,0.7444547,0.3933826
0.0,1.4614657,1.2206107,0.6395892
0.0,1.4394253,0.9977022,0.51656705
0.0,1.5390681,1.1973879,0.48756602
0.0,1.2460161,1.1545825,0.8503318
0.0,1.5373052,1.2564203,0.9116138
0.0,1.9799291,1.5770141,0.7155405
0.0,1.3263285,1.1183571,0.79386115
0.0,1.1568398,0.8400559,0.6980097
0.0,1.9810649,1.769128,0.82441056
0.0,1.3714993,0.8426809,0.65848666
0.0,1.0127442,0.9960603,0.6274513
0.0,1.9816144,1.3343176,0.638991
0.0,1.2394812,1.0302532,0.6146803
0.0,1.1922697,1.2486556,0.89675343
0.0,1.5218084,1.4005405,0.43218032
0.0,0.9042581,0.64797336,0.5868027
0.0,1.3239058,1.0467967,0.80675346
0.0,1.9720227,1.0181266,0.40005764
0.0,1.6009632,1.263775,0.6697668
0.0,1.0003028,0.36210173,0.41831592
0.0,1.9731877,1.2979078,0.5902189
0.0,1.2026844,0.8941011,0.7973933
0.0,1.3314576,0.7955245,0.80198205
0.0,1.3246242,0.8878673,0.57822794
0.0,1.3613973,1.0302976,0.8672668
0.0,1.982135,1.198735,0.5197437
0.0,1.8328309,0.92353517,0.4742595
0.0,1.2122406,1.0824424,0.25584164
0.0,1.3722267,1.0565106,0.67466736
0.0,1.2357652,1.0112525,0.55437547
0.0,1.2737375,1.2262431,0.87913716
0.0,1.6562673,1.4884713,0.8745601
0.0,1.981081,1.664753,0.75739694
0.0,1.5502874,1.0866723,0.8245517
0.0,1.4401351,1.2615875,0.76443934
0.0,1.1435608,0.71079147,0.64199173
0.0,1.9868681,0.99597746,0.47763976
0.0,1.5355072,0.66003114,0.2972716
0.0,1.9819697,1.2789155,0.56961155
0.0,1.2484813,0.9055573,0.64431787
0.0,1.2651683,0.9351747,0.54640627
0.0,1.2736304,0.9201347,0.65499294
0.0,1.3250576,1.2861499,0.7621258
0.0,1.9781035,1.2422932,0.5780447
0.0,1.549467,1.1631744,0.6704123
0.0,0.9510064,0.44785938,0.58813643
0.0,1.9761509,1.226739,0.5614015
0.0,1.5803858,1.1349483,0.5709951
0.0,1.5132838,1.04611,0.49556264
0.0,1.247228,0.81185806,0.7921927
