groundtruth,dist_orig,dist_noisy,robustness_score
1.0,0.04322118,0.44515058,0.5278772
1.0,0.02238402,0.2024878,0.49034214
1.0,0.03664702,0.33977312,0.42599744
1.0,0.017993374,0.78922457,0.6491204
1.0,0.025559412,0.4357927,0.65543056
1.0,0.088110425,0.27125472,0.23619778
1.0,0.008064688,0.7039202,0.5780784
1.0,0.021980623,0.31314528,0.7132331
1.0,0.028099963,0.71043813,0.6164241
1.0,0.02641907,0.69977933,0.82358706
1.0,0.012066012,0.52166,0.49955258
1.0,0.02657062,0.4032462,0.8124919
1.0,0.018001333,0.2336486,0.6773088
1.0,0.012066019,0.28107592,0.73500776
1.0,0.010273395,0.12017942,0.6646018
1.0,0.018475587,0.76875806,0.66785586
1.0,0.024160909,0.26465422,0.74254686
1.0,0.012985501,0.20919803,0.67407954
1.0,0.035364356,0.60163957,0.7265012
1.0,0.07402888,0.35691288,0.26778308
1.0,0.027276015,0.61803913,0.83002764
1.0,0.013269801,0.6353455,0.62363327
1.0,0.012031676,0.49787784,0.77441496
1.0,0.027076654,0.7923635,0.71175975
1.0,0.025683487,0.7319016,0.62650394
1.0,0.036568727,0.42936897,0.846591
1.0,0.021892784,0.32654694,0.57569766
1.0,0.049272675,0.31084797,0.6926456
1.0,0.14654642,0.28948805,0.5262667
1.0,0.007577688,0.27565634,0.79019874
1.0,0.070847236,0.8546326,0.5045229
1.0,0.04890609,0.22633004,0.4671821
1.0,0.037561845,0.3579518,0.58981943
1.0,0.033276256,0.29255623,0.583786
1.0,0.031977266,0.5831132,0.445154
1.0,0.037955217,0.25384635,0.57081693
1.0,0.030098448,0.35079676,0.72285247
1.0,0.039872643,0.513623,0.5273456
1.0,0.034785785,0.46039492,0.58680063
1.0,0.019204058,0.23079924,0.66601086
1.0,0.07974903,0.5373821,0.46126378
1.0,0.013771869,0.52532506,0.7038964
1.0,0.018433252,0.3075217,0.7238873
1.0,0.041874617,0.77535504,0.5894827
1.0,0.0197716,0.29118845,0.76201725
1.0,0.1355585,0.42810035,0.21884498
1.0,0.06752858,0.58430207,0.7141732
1.0,0.029217685,0.46966207,0.7421658
1.0,0.03411508,0.7007194,0.5635764
1.0,0.021860132,0.46490645,0.6322528
1.0,0.031487435,0.4360264,0.851347
1.0,0.011007598,0.4021819,0.69881797
1.0,0.019583829,0.501525,0.80983067
1.0,0.022897406,0.36037493,0.558198
1.0,0.048252918,0.83940333,0.15183839
1.0,0.017576221,0.5771525,0.774811
1.0,0.013960728,0.2785013,0.724597
1.0,0.076187626,1.089851,0.51098627
1.0,0.022978447,0.22974204,0.46110103
1.0,0.018735697,0.5561494,0.38681987
1.0,0.015589178,0.48516867,0.7382575
1.0,0.025559437,0.48248085,0.71969557
1.0,0.03664637,0.2214479,0.38312843
1.0,0.01995709,0.18808338,0.68889046
1.0,0.03197426,0.261298,0.41096148
1.0,0.044160783,0.7135148,0.62377596
1.0,0.027652748,0.43793777,0.7255535
1.0,0.024199564,0.30600378,0.7240118
1.0,0.018126434,0.4046029,0.7812834
1.0,0.020169722,0.73444134,0.6478737
1.0,0.04299183,0.5933583,0.76951873
1.0,0.013269808,0.6566158,0.757609
1.0,0.044268925,0.51682764,0.35494876
1.0,0.029755672,0.36168242,0.79415536
1.0,0.020967323,0.2786827,0.7545917
1.0,0.012932425,0.52461165,0.8281058
1.0,0.016403774,0.7157871,0.64633584
1.0,0.020741498,0.6179347,0.4714776
1.0,0.024609046,0.30926633,0.7717439
1.0,0.023308985,0.3786745,0.48673534
1.0,0.025400866,0.28466544,0.6933649
1.0,0.046405207,0.32812402,0.7101322
1.0,0.024199557,0.32748258,0.7305246
1.0,0.018336385,0.51768535,0.7091159
1.0,0.021624176,0.23538963,0.5300238
1.0,0.026763938,0.34218436,0.8149699
1.0,0.040854793,0.5486931,0.46880442
1.0,0.11622675,0.3386257,0.30512822
1.0,0.21061146,0.31721953,0.50368863
1.0,0.021754375,0.84794825,0.6662118
1.0,0.024812022,0.39883456,0.5237716
1.0,0.035634864,0.26838753,0.5411266
1.0,0.15048684,0.86742586,0.6572891
1.0,0.011937064,0.29981303,0.83776736
1.0,0.017995102,0.32770607,0.49309117
1.0,0.01653959,0.5612928,0.5830064
1.0,0.010951754,0.62002814,0.6457897
1.0,0.022897404,0.49793732,0.6878691
1.0,0.038272165,0.3503926,0.7986358
1.0,0.042416964,0.4844839,0.3400092
1.0,0.03691047,0.27023634,0.867615
1.0,0.011761223,0.70609856,0.69105136
1.0,0.030719742,0.7299142,0.66644573
1.0,0.032380488,0.54107493,0.57742655
1.0,0.08863003,0.4210616,0.79058146
1.0,0.008274678,0.55492544,0.77782166
1.0,0.02318606,0.4755862,0.82735455
1.0,0.020209081,0.36790836,0.84411216
1.0,0.04323009,0.4687155,0.68232775
1.0,0.010303073,0.48188043,0.56525964
1.0,0.020175455,0.25855854,0.58074015
1.0,0.011333618,0.40653288,0.6243781
1.0,0.01283929,0.59065515,0.7264653
1.0,0.010438285,0.4241408,0.59657323
1.0,0.012066007,0.34835842,0.6852267
1.0,0.026615068,0.24319503,0.8525456
1.0,0.0063318964,0.32084385,0.7708579
1.0,0.025709981,0.60220206,0.82342696
1.0,0.010302249,0.64403546,0.59564614
1.0,0.019611485,0.5102906,0.7624717
1.0,0.0502882,0.7669088,0.36910552
1.0,0.012066001,0.5605166,0.5286855
1.0,0.011002026,0.47997752,0.7790376
1.0,0.04632724,0.30154324,0.3844418
1.0,0.009694079,0.34702176,0.69644433
1.0,0.06883442,0.5399548,0.22044459
1.0,0.023610407,0.58856267,0.5521114
1.0,0.035652805,0.29320323,0.6602817
1.0,0.026717799,0.3311623,0.8082173
1.0,0.014600208,0.27076432,0.41016167
1.0,0.11203902,0.32384193,0.3609779
1.0,0.0926841,0.30912018,0.413558
1.0,0.059556957,0.4309449,0.4432199
1.0,0.060851038,0.47860298,0.43536952
1.0,0.02458485,0.7342373,0.54845345
1.0,0.009907927,0.49284336,0.64992464
1.0,0.014883587,0.655396,0.57850426
1.0,0.021738471,0.7761581,0.6228493
1.0,0.020354347,0.26954052,0.82711595
1.0,0.069414735,0.9150786,0.5943843
1.0,0.013771861,0.42018625,0.90301794
1.0,0.028900536,0.27936187,0.90986866
1.0,0.031355824,0.25391302,0.56232214
1.0,0.017558066,0.45778787,0.7792361
1.0,0.029906912,0.47255865,0.61225027
1.0,0.028771674,0.5575657,0.7140011
1.0,0.05972146,1.1651517,0.5097121
1.0,0.0066672056,0.19861777,0.6469518
1.0,0.024276782,0.16315553,0.49559158
1.0,0.0099372,0.3564769,0.73474944
1.0,0.041855145,0.690043,0.38894987
1.0,0.09281572,0.55460435,0.47339916
1.0,0.030166188,0.2588331,0.71398544
1.0,0.016492043,0.30493122,0.89865226
0.0,1.2532908,0.78212863,0.50789773
0.0,1.443839,1.052244,0.7598063
0.0,1.322314,0.7913365,0.5899813
0.0,1.9788041,1.0224859,0.39465073
0.0,1.5537667,1.0155164,0.62434244
0.0,1.9749506,0.97868884,0.4337886
0.0,1.3259903,0.8756045,0.6350688
0.0,1.062201,0.62608224,0.47616604
0.0,1.5034231,0.8977572,0.52059335
0.0,1.9865363,1.7936895,0.8785143
0.0,1.980623,1.6581231,0.784088
0.0,1.3256695,0.89075404,0.7320508
0.0,1.4421326,1.4226556,0.9221746
0.0,1.9867582,1.6123106,0.78912586
0.0,1.979329,0.9722019,0.40122926
0.0,1.9800123,1.3466972,0.61375225
0.0,1.522349,1.0179425,0.6403079
0.0,1.9773008,0.734638,0.35270023
0.0,1.3231016,0.90921855,0.5703159
0.0,1.3256695,0.83009464,0.615889
0.0,1.2643098,1.0267216,0.64209807
0.0,1.3045582,1.0225002,0.46346375
0.0,1.6429,1.1909187,0.6272383
0.0,1.2634084,1.2422725,0.702686
0.0,1.4394581,0.79701096,0.37769842
0.0,1.4258233,0.6743739,0.6512091
0.0,1.9799424,0.9842036,0.48381552
0.0,1.9820993,1.1399115,0.5370119
0.0,0.9866324,1.1689626,0.67198795
0.0,1.5855155,0.26429608,0.4455022
0.0,1.6652205,1.3129156,0.6253187
0.0,1.9803073,0.82656175,0.39880067
0.0,1.5225189,0.8959489,0.43117076
0.0,1.2774725,0.5504786,0.5292913
0.0,1.523467,0.7327128,0.021553725
0.0,1.0776224,0.7264048,0.7045107
0.0,1.9796549,1.2378758,0.596038
0.0,1.287568,0.84311295,0.8618594
0.0,1.2111752,0.50979394,0.27260906
0.0,1.245931,0.70587116,0.5418608
0.0,1.3647159,0.5857711,0.6147262
0.0,1.1755456,0.8450168,0.65522146
0.0,1.3941984,0.87431717,0.64337933
0.0,1.9810643,1.0840642,0.4617232
0.0,1.9755147,0.8532206,0.3925389
0.0,1.975833,1.2453753,0.520517
0.0,1.1856955,0.7080441,0.42509192
0.0,1.2484797,0.8171543,0.6756774
0.0,1.56843,1.0404822,0.3678897
0.0,1.2464254,0.72889125,0.65806675
0.0,1.499051,1.1129535,0.63318443
0.0,1.3227671,1.1784415,0.78246343
0.0,1.2889277,0.52795225,0.42435023
0.0,1.9823577,0.771909,0.34312853
0.0,1.503421,0.70226616,0.44859958
0.0,1.4267535,1.3012533,0.37371927
0.0,1.3779352,1.0256346,0.5634678
0.0,1.2715347,0.6253556,0.6771295
0.0,1.2166756,1.0481879,0.46439886
0.0,1.5529809,1.1775925,0.61656904
0.0,1.2441849,0.60944,0.4852603
0.0,1.8318601,0.8036885,0.5001397
0.0,1.9794934,1.1117369,0.51627296
0.0,1.3682894,0.8319513,0.8155405
0.0,1.5065246,1.5066391,0.91241634
0.0,1.7336576,0.89954674,0.52651966
0.0,1.6942048,0.5049556,0.20936461
0.0,1.3375437,0.7521745,0.3475988
0.0,1.3942765,0.47937834,0.3178406
0.0,1.9817199,0.9800647,0.4380223
0.0,1.9885714,1.4013871,0.6857765
0.0,1.9833302,0.815222,0.38086575
0.0,1.4414263,0.77438426,0.1530669
0.0,1.4728596,1.2948096,0.43083367
0.0,1.654363,0.9785211,0.5598695
0.0,1.1727625,0.80626965,0.5325496
0.0,1.39552,0.6080389,0.41460344
0.0,1.530916,1.1392949,0.7501209
0.0,1.3236102,1.1427953,0.7800342
0.0,1.1819566,0.88727397,0.46250516
0.0,1.595048,0.93348783,0.4343597
0.0,1.9862989,1.7027596,0.8071532
0.0,1.2738987,1.0693744,0.70281786
0.0,1.9849309,1.106597,0.5096333
0.0,1.9755589,1.174301,0.55683666
0.0,1.5415674,1.1928676,0.9323759
0.0,1.05747,0.83417124,0.56018794
0.0,1.3925174,0.883051,0.6854707
0.0,1.6175014,1.2384362,0.63136065
0.0,1.5172782,1.2786828,0.39404598
0.0,1.9865363,1.376665,0.6570821
0.0,1.6722441,0.86089486,0.49366528
0.0,1.6451418,1.4749,0.88624775
0.0,1.2635508,0.9517995,0.69262993
0.0,1.3246359,1.255194,0.8540093
0.0,1.0873725,0.5030821,0.53860164
0.0,1.5555619,0.91340816,0.73676133
0.0,1.4223167,1.0319589,0.32579878
0.0,1.3686349,1.0812896,0.75436336
0.0,1.3002042,0.8334351,0.35462958
0.0,1.4021461,1.295497,0.2916192
0.0,1.1737593,1.1372589,0.7333199
0.0,1.3215259,0.90060616,0.66031075
0.0,1.9735186,1.1193175,0.48965877
0.0,1.2486687,1.0086924,0.73903877
0.0,1.976907,1.2515732,0.3626642
0.0,1.3246905,1.0166864,0.76931
0.0,1.2661214,0.7469418,0.33367488
0.0,1.4614657,0.8385554,0.5996896
0.0,1.4394253,0.8281278,0.52661806
0.0,1.5390681,0.86160463,0.41847724
0.0,1.2460161,0.5829605,0.57942855
0.0,1.5373052,1.1369779,0.76920414
0.0,1.9799291,1.1145765,0.38521132
0.0,1.3263285,1.1863749,0.74185133
0.0,1.15684,0.84476835,0.6788678
0.0,1.9810649,1.2630581,0.5759696
0.0,1.3714994,0.68581945,0.49851167
0.0,1.0127442,0.9316195,0.29882908
0.0,1.9816142,0.8730897,0.43361515
0.0,1.2394811,1.1765327,0.6581431
0.0,1.1922697,0.71844846,0.5259073
0.0,1.5218084,0.97154236,0.43902692
0.0,0.9042581,0.4297488,0.6506167
0.0,1.3239058,1.2100495,0.8682309
0.0,1.9720228,0.8203486,0.30882183
0.0,1.6009634,1.15225,0.50822365
0.0,1.0003028,0.5257798,0.34087163
0.0,1.9731877,0.77865994,0.35256574
0.0,1.2026844,0.8983452,0.64649236
0.0,1.3314576,1.0178814,0.8078258
0.0,1.3246242,1.2006791,0.80493736
0.0,1.3613974,0.9072734,0.7146867
0.0,1.982135,0.88533634,0.3916342
0.0,1.8328308,0.75213414,0.4245005
0.0,1.2122407,1.7562331,0.68796897
0.0,1.3722267,0.8200256,0.4541368
0.0,1.2357652,0.9199383,0.48965406
0.0,1.2737377,0.6639274,0.7087156
0.0,1.6562673,1.4396702,0.7922162
0.0,1.981081,1.3145158,0.6259305
0.0,1.5502874,1.1134455,0.74935746
0.0,1.440135,1.0104785,0.5064913
0.0,1.1435606,1.0774686,0.7638962
0.0,1.986868,1.088686,0.48404962
0.0,1.5355073,0.7802991,0.33130822
0.0,1.9819697,0.59611386,0.23955998
0.0,1.2484813,1.124109,0.7152444
0.0,1.2651682,0.66558486,0.13558829
0.0,1.2736304,1.0982223,0.5370391
0.0,1.3250576,0.9566263,0.7509832
0.0,1.9781036,1.1916958,0.5565584
0.0,1.5494668,0.8424719,0.48487896
0.0,0.95100635,0.38664907,0.42474774
0.0,1.9761509,0.8879396,0.40747148
0.0,1.5803858,1.1489083,0.64474165
0.0,1.5132838,1.4710658,0.41256267
0.0,1.2472279,0.8292772,0.7027069
0.0,0.9546083,0.63369364,0.349997
0.0,1.1233548,0.5202893,0.45924062
0.0,1.3205448,1.2336111,0.3901931
0.0,1.2320856,1.2431648,0.5625001
0.0,1.5088183,0.8116376,0.56033033
0.0,1.3246359,1.1451726,0.84343386
0.0,1.0273856,1.179145,0.62986296
0.0,1.3707597,0.6856718,0.14461656
0.0,1.2334534,1.2210361,0.83035445
0.0,1.5749276,0.6810907,0.5790486
0.0,1.6017673,1.1568441,0.5130661
0.0,1.2868869,0.9261468,0.21744701
0.0,1.2089653,1.0219294,0.89131856
0.0,1.5475533,0.7348202,0.64853966
0.0,1.5004667,1.2543088,0.51323277
0.0,1.1777701,0.5522955,0.49659914
0.0,1.669318,1.401313,0.5413768
0.0,1.599787,0.5032589,0.21042436
0.0,1.3989748,0.5610137,0.24367325
0.0,1.2290598,1.0847211,0.26099765
0.0,1.4121151,0.32703507,0.18325076
0.0,1.6044805,0.83293575,0.6147525
0.0,1.5859425,1.3251138,0.5194669
0.0,0.9769481,0.67840564,0.39330477
0.0,1.7104374,0.922603,0.5269373
0.0,1.5318098,1.75597,0.869942
0.0,1.49977,0.8228962,0.5103465
0.0,1.2371835,0.8137994,0.35773012
0.0,1.3954798,0.95162004,0.855031
0.0,1.2677381,0.85419005,0.7321315
0.0,1.3531309,1.4578393,0.91282684
0.0,1.5486485,0.5196812,0.27409083
0.0,1.7009767,1.2838155,0.8292213
0.0,1.2427862,0.7896801,0.39045027
0.0,1.976287,0.8170615,0.41027158
0.0,1.4309518,0.7026275,0.28122228
0.0,1.9849579,0.9914501,0.46119678
0.0,1.9877157,1.6157867,0.78841364
0.0,1.9822906,0.75447977,0.27543437
0.0,1.2203062,1.0241039,0.69438463
0.0,1.3645896,1.0210812,0.37524223
0.0,1.4248412,0.7901158,0.5149524
0.0,1.9790592,1.3217025,0.5539924
0.0,1.5015674,0.8888631,0.43559003
0.0,1.394938,1.0298038,0.7119237
0.0,1.60498,1.0559194,0.32431397
0.0,1.9773314,0.83630633,0.40355337
0.0,1.3240927,0.9004858,0.6548165
0.0,1.2665398,1.0085522,0.6225951
0.0,1.1902004,1.0721471,0.8828718
0.0,1.9785851,1.0022076,0.44379064
0.0,1.4323359,1.2664078,0.6544879
0.0,1.9860659,1.3297292,0.66455615
0.0,1.9760259,1.3022516,0.6008964
0.0,1.5871432,0.8102553,0.1728691
0.0,1.4466245,1.3226023,0.9339925
0.0,1.0695121,0.8498603,0.6553147
0.0,1.9698725,0.81643707,0.28998405
0.0,1.6890249,1.4520851,0.6012262
0.0,1.2932872,0.9075957,0.3051325
0.0,1.136447,0.46670064,0.5466577
0.0,1.211129,0.99935305,0.83387166
0.0,1.5061604,0.96788347,0.5321209
0.0,1.324101,1.0136173,0.55586606
0.0,1.6265626,0.8619208,0.54002285
0.0,1.986746,1.5850235,0.783303
0.0,1.2152327,1.1064317,0.6183882
0.0,1.510991,1.145289,0.5293963
0.0,1.4273546,0.6233129,0.40027276
0.0,1.3868084,0.66705346,0.3745343
0.0,1.2508264,1.0594761,0.9253321
0.0,1.2994984,0.7255564,0.72189987
0.0,1.3261304,1.2090399,0.61501646
0.0,1.2292911,1.1761299,0.7592447
0.0,1.2608597,1.1867644,0.7764359
0.0,1.9818506,1.0833062,0.49767542
0.0,1.317585,1.047851,0.88550985
0.0,1.0788125,1.130441,0.74246734
0.0,1.4418294,1.4737029,0.93868375
0.0,1.1825324,0.99540913,0.8735397
0.0,1.9860882,1.1846681,0.5772773
0.0,1.1943718,0.35820827,0.4266188
0.0,1.2591095,1.2175666,0.88611287
0.0,1.3636439,1.1080788,0.5400953
0.0,1.3187308,1.0506637,0.71658564
0.0,1.6144927,1.0877001,0.5618393
0.0,1.3251033,0.72020644,0.4677344
0.0,1.6153405,0.8253544,0.54218554
0.0,1.426971,0.71826535,0.23059128
0.0,1.9706322,1.1904371,0.5434363
0.0,1.1682885,0.9674724,0.5780996
0.0,1.1782488,0.94415677,0.59446573
