groundtruth,dist_orig,dist_noisy,robustness_score
1.0,0.08811044,0.30467984,0.36559415
1.0,0.008064681,0.34263605,0.9368355
1.0,0.021980632,0.24906217,0.78577584
1.0,0.028099978,0.3343152,0.86480993
1.0,0.026419066,0.21752028,0.9698107
1.0,0.012065997,0.64475584,0.78272414
1.0,0.026570618,0.2945926,0.9100066
1.0,0.018001333,0.48018703,0.89462775
1.0,0.012066017,0.26366964,0.79230994
1.0,0.010273398,0.8534387,0.7661673
1.0,0.018475607,0.13575444,0.95523703
1.0,0.024160916,0.3622533,0.9237843
1.0,0.012985493,0.4910364,0.8413705
1.0,0.035364352,0.67225516,0.7902863
1.0,0.074028865,0.9060553,0.7238414
1.0,0.027276006,0.7275064,0.777436
1.0,0.013269801,0.33869356,0.96857953
1.0,0.012031688,0.16974503,0.93487537
1.0,0.027076654,0.6280334,0.86690664
1.0,0.025683487,0.13629442,0.7389761
1.0,0.036568724,0.25994918,0.91109455
1.0,0.021892784,0.20506358,0.9430131
1.0,0.049272668,0.35829207,0.6724679
1.0,0.1465465,0.24469185,0.7696957
1.0,0.0075776926,0.37688613,0.88072264
1.0,0.07084725,0.79886687,0.5503975
1.0,0.04890608,0.27952152,0.6507616
1.0,0.037561838,0.2757547,0.89983
1.0,0.03327626,0.76843345,0.77106386
1.0,0.031977255,0.50759107,0.6818193
1.0,0.03795521,0.2230356,0.74435705
1.0,0.030098453,0.69576746,0.78894836
1.0,0.03987266,0.57334685,0.7431474
1.0,0.03478579,0.35014853,0.7359272
1.0,0.019204043,0.15247238,0.8573595
1.0,0.07974904,0.8417153,0.57897544
1.0,0.013771863,0.33308002,0.9069762
1.0,0.01843325,0.28436008,0.8450642
1.0,0.04187464,0.7304935,0.6810668
1.0,0.019771598,0.40660796,0.91850585
1.0,0.13555847,0.40596092,0.34893024
1.0,0.06752857,0.5658344,0.8394149
1.0,0.029217685,0.37389624,0.8530456
1.0,0.034115087,0.77336866,0.6785232
1.0,0.021860134,0.50406104,0.9252713
1.0,0.031487435,0.60769296,0.86169636
1.0,0.0110075995,0.17316045,0.8516468
1.0,0.019583825,0.45284453,0.926458
1.0,0.022897398,0.38124445,0.6177734
1.0,0.048252918,0.9467033,0.7457018
1.0,0.017576216,0.42892024,0.8777518
1.0,0.013960733,0.501806,0.84445566
1.0,0.0761876,0.59009796,0.8274057
1.0,0.022978425,0.51498765,0.92389107
1.0,0.018735705,0.43339354,0.80215895
1.0,0.015589171,0.116376474,0.92615163
1.0,0.025559437,0.6317025,0.7700126
1.0,0.036646362,0.5489399,0.63230145
1.0,0.019957084,0.35337478,0.86456597
1.0,0.03197426,0.31814232,0.5776291
1.0,0.044160783,0.20975521,0.7488873
1.0,0.027652744,0.28807938,0.763479
1.0,0.024199551,0.45252445,0.82923615
1.0,0.018126437,0.50166047,0.8668101
1.0,0.020169718,0.65734464,0.79238343
1.0,0.042991832,0.49103397,0.86300546
1.0,0.013269804,0.25815338,0.91768706
