groundtruth,dist_orig,dist_noisy,robustness_score
1.0,0.004021143,0.008061481,0.9999722
1.0,0.0022240686,0.0040983297,0.9999908
1.0,0.0024969375,0.006068268,0.9999869
1.0,0.0056233457,0.0072022397,0.9999761
1.0,0.0120096505,0.014696695,0.99997866
1.0,0.0061137597,0.0077669458,0.99998534
1.0,0.004017598,0.011365194,0.99995893
1.0,0.004017601,0.009652863,0.9999603
1.0,0.016548779,1.9969027,0.0025431812
1.0,0.006501617,0.006461193,0.99995184
1.0,0.01065814,0.011659622,0.99998534
1.0,0.01645973,0.026712704,0.9998963
1.0,0.0072394824,0.017414276,0.9998378
1.0,0.005571818,0.006087795,0.99997514
1.0,0.010404463,0.012549811,0.9999721
1.0,0.0027963286,0.005903628,0.9999472
1.0,0.009211555,0.009791846,0.9999441
1.0,0.009011611,0.010120038,0.9999244
1.0,0.0055082957,0.009112692,0.9999622
1.0,0.003497383,0.00968048,0.9999758
1.0,0.007225251,0.00823017,0.99994445
1.0,0.0038077552,0.010297126,0.9999544
1.0,0.011261683,0.012501968,0.9998847
1.0,0.01155092,0.014607623,0.999966
1.0,0.0059456653,0.0056049004,0.9999921
1.0,0.0038925444,0.0055764634,0.9999726
1.0,0.0072593857,0.01033754,0.99993706
1.0,0.004871828,0.0070099966,0.9999851
1.0,0.0025767416,0.005951419,0.99997616
1.0,0.007432739,0.008781683,0.9999869
1.0,0.0038528764,0.008510603,0.9999898
1.0,0.0025767526,0.004794626,0.99997157
1.0,0.0057196845,0.0042168126,0.99998266
1.0,0.0035012744,0.005343924,0.9999809
1.0,0.0076895966,0.014202504,0.9999639
1.0,0.004970295,0.008885747,0.99994946
1.0,0.0075115645,0.011048009,0.9999565
1.0,0.009405757,0.016106619,0.999956
1.0,0.005342797,0.0070470045,0.9999578
1.0,0.0027167934,0.011044013,0.99996066
1.0,0.0043741567,0.010433626,0.99996924
1.0,0.0036776767,0.005571706,0.9999851
1.0,0.0095982775,0.019349732,0.9999108
1.0,0.006954241,0.021002343,0.9998355
1.0,0.014305446,0.010317513,0.99992025
1.0,0.007597529,0.011968097,0.9999518
1.0,0.05935005,0.21142231,0.99252045
1.0,0.009478053,0.0070654484,0.9999861
1.0,0.010341916,0.0124114975,0.99999607
1.0,0.010581296,0.018062938,0.9999532
1.0,0.009611601,0.0099525675,0.9999223
1.0,0.0073376964,0.0057569006,0.99999404
1.0,0.0067293337,0.012559338,0.9999359
1.0,0.007898716,0.013562166,0.9999552
1.0,0.0075848675,0.009020106,0.9999608
1.0,0.0073374417,0.015490178,0.99983966
1.0,0.0065954104,0.0075512794,0.9999367
1.0,0.006747829,0.0050773886,0.999962
1.0,0.013692453,0.065685615,0.9989486
1.0,0.004017603,0.00846403,0.9999466
1.0,0.008387417,0.01142449,0.9999715
1.0,0.0056960336,0.009080991,0.99997663
1.0,0.006047854,0.014715479,0.9999529
1.0,0.014457084,0.013961423,0.99997616
1.0,0.014957167,0.02343326,0.99995476
1.0,0.0049839783,0.013270229,0.9999694
1.0,0.0055701723,0.0063256994,0.999959
1.0,0.011199469,0.015004617,0.99997425
1.0,0.0043590553,0.004451569,0.9999822
1.0,0.0044508507,0.006424406,0.9999727
1.0,0.0041845497,0.009947564,0.9999809
1.0,0.006490132,0.00979028,0.99995184
1.0,0.016123924,1.9967971,0.0025286973
1.0,0.003483681,0.0053154198,0.9999627
1.0,0.0033656007,0.0056084744,0.99997485
1.0,0.010337545,0.01345395,0.9999771
1.0,0.010537693,0.014220361,0.99997425
1.0,0.0074304687,0.015751995,0.9999103
1.0,0.0029207054,0.0034746234,0.9999925
1.0,0.0112616755,0.019905714,0.9999014
1.0,0.005002204,0.010612101,0.9999707
1.0,0.00422423,0.013642433,0.9999374
1.0,0.016604407,0.043147705,0.99976575
1.0,0.010405595,0.01103113,0.9999837
1.0,0.0055334168,0.009174524,0.9999803
1.0,0.005077139,0.006228945,0.9999427
1.0,0.00792507,0.011780617,0.99998415
1.0,0.0053751916,0.0094720805,0.99992734
1.0,0.009769575,0.013667956,0.9999682
1.0,0.0027167914,0.007820783,0.9999744
1.0,0.03049542,0.08276433,0.99891007
1.0,0.006261386,0.007820331,0.99997675
1.0,0.007143347,0.010702566,0.99996614
1.0,0.0035361464,0.008116603,0.9999274
1.0,0.0035630565,0.008996572,0.9999355
1.0,0.012865793,0.023713648,0.99991
1.0,0.004537296,0.0064943735,0.9999702
1.0,0.0051369546,0.0067362436,0.9999101
1.0,0.0055470834,0.0053562825,0.9999918
1.0,0.008446839,0.009437077,0.9999573
1.0,0.0050771367,0.0074313893,0.9999586
1.0,0.003434314,0.009970591,0.9999381
1.0,0.004893392,0.009938976,0.9999627
1.0,0.008480932,0.010303612,0.9999596
1.0,0.008632633,0.03235977,0.999755
1.0,0.016385505,0.02648615,0.99991554
1.0,0.053294763,0.06253092,0.9997852
1.0,0.0037447624,0.011287824,0.9999685
1.0,0.0043447195,0.006541174,0.99993247
1.0,0.007276628,0.011890852,0.999946
1.0,0.026508395,0.027781608,0.9999945
1.0,0.0073426897,0.008429935,0.9999297
1.0,0.0038067761,0.010381014,0.99995196
1.0,0.0110362675,0.0078046434,0.99998033
1.0,0.0030821948,0.0044572577,0.99997807
1.0,0.006490125,0.010815555,0.9999486
1.0,0.004378075,0.0064952597,0.9999794
1.0,0.012750548,0.019432114,0.9999203
1.0,0.014556902,0.023759933,0.9999575
1.0,0.0025600516,0.00702836,0.9999824
1.0,0.0047637224,0.008822636,0.9999734
1.0,0.0062242337,0.006579773,0.9999727
1.0,0.007998085,0.024001522,0.9998561
1.0,0.003758966,0.006333954,0.9999738
1.0,0.012761647,0.008943057,0.99993235
1.0,0.004791854,0.0056318697,0.9999579
1.0,0.0116992295,0.0141196,0.9999443
1.0,0.0032080065,0.009280268,0.99995774
1.0,0.010428483,0.016489107,0.9999587
1.0,0.008050119,0.009126341,0.9999789
1.0,0.012202048,0.013746614,0.99991786
1.0,0.007261321,0.010149691,0.9999402
1.0,0.002576748,0.0040752324,0.9999734
1.0,0.0044715866,0.0067302035,0.99998325
1.0,0.0041354178,0.012652797,0.99994373
1.0,0.004017563,0.009402508,0.9999628
1.0,0.003202625,0.010414943,0.9999629
1.0,0.0025880483,0.00800734,0.9999707
1.0,0.00989403,0.014936068,0.9999076
1.0,0.0025767481,0.0044980724,0.99999464
1.0,0.0031174798,0.005536943,0.9999498
1.0,0.012847474,0.013505941,0.9998786
1.0,0.0019575295,0.005238325,0.99996305
1.0,0.014286456,0.014917277,0.99996465
1.0,0.012322255,0.010077417,0.99989265
1.0,0.0023692546,0.011256638,0.99995947
1.0,0.003913701,0.008020606,0.99993217
1.0,0.003408672,0.003748968,0.99996364
