groundtruth,dist_orig,dist_noisy,robustness_score
0.0,1.6017673,0.8229114,0.4059878
0.0,1.2868868,0.88063407,0.092105746
0.0,1.2089653,0.8797828,0.6150049
0.0,1.5475534,0.47006035,0.49891016
0.0,1.5004666,1.1793462,0.26194707
0.0,1.1777701,0.8942944,0.5270505
0.0,1.6693181,1.0782839,0.27259952
0.0,1.599787,0.7551665,0.37789485
0.0,1.3989748,0.3207704,0.23255554
0.0,1.2290598,0.81668967,0.227999
0.0,1.4121151,0.47985205,0.1832214
0.0,1.6044805,0.904305,0.60775197
0.0,1.5859424,0.8067343,0.41024557
0.0,0.9769481,1.0792078,0.37163705
0.0,1.7104374,0.6400428,0.4211365
0.0,1.5318098,1.156515,0.50659347
0.0,1.49977,0.65275615,0.36027375
0.0,1.2371833,0.77433425,0.3594726
0.0,1.3954798,0.7963785,0.7253075
0.0,1.2677381,1.084545,0.67192006
0.0,1.3531308,1.1903868,0.40627682
0.0,1.5486486,0.4477098,0.22629404
0.0,1.7009767,1.3664714,0.8068953
0.0,1.242786,0.5553651,0.37339061
0.0,1.976287,0.9126286,0.4419371
0.0,1.4309517,0.9851499,0.41140813
0.0,1.9849578,0.85938954,0.39186704
0.0,1.9877157,1.5585791,0.7626223
0.0,1.9822906,0.9535586,0.43889403
0.0,1.220306,1.3545905,0.87565655
0.0,1.3645895,0.98165256,0.37449908
0.0,1.4248412,0.74229157,0.5464814
0.0,1.9790592,0.8364473,0.080619454
0.0,1.5015674,0.63370234,0.37391692
0.0,1.394938,0.9581468,0.6299523
0.0,1.60498,0.828027,0.2052123
0.0,1.9773314,1.068824,0.48775598
0.0,1.3240927,0.713014,0.45227638
0.0,1.2665398,0.9895799,0.64294857
0.0,1.1902003,0.7099712,0.5115379
0.0,1.9785851,0.9370391,0.4379222
0.0,1.4323359,0.7580168,0.34001368
0.0,1.9860659,1.2233549,0.58556366
0.0,1.9760259,0.8861842,0.41756672
0.0,1.5871433,1.3545674,0.48126617
0.0,1.4466245,1.2678467,0.61660457
0.0,1.0695121,1.0142847,0.6813648
0.0,1.9698724,0.48204,0.14218909
0.0,1.6890249,0.87681013,0.2163008
0.0,1.2932874,1.0512779,0.18270591
0.0,1.136447,0.61470354,0.6307343
0.0,1.211129,0.9597421,0.6452728
0.0,1.5061604,0.89740366,0.3907206
0.0,1.324101,0.86512774,0.61748064
0.0,1.6265625,0.8324599,0.53227544
0.0,1.986746,1.2793982,0.62040544
0.0,1.2152327,1.0903063,0.50686795
0.0,1.510991,0.6272087,0.2155965
0.0,1.4273546,0.67786705,0.3701729
0.0,1.3868084,0.843568,0.38009095
0.0,1.2508264,1.0418069,0.59346956
0.0,1.2994986,0.6326308,0.57443964
0.0,1.3261305,0.762389,0.5246323
0.0,1.2292911,1.2387491,0.774168
0.0,1.2608597,0.96442413,0.7680418
0.0,1.9818506,1.477514,0.66654664
0.0,1.317585,0.89622575,0.76141137
0.0,1.0788125,0.8368637,0.64631766
0.0,1.4418294,1.1803828,0.9419283
0.0,1.1825323,0.63388693,0.43164623
0.0,1.9860883,0.9170663,0.4470193
0.0,1.1943718,0.40988615,0.42237443
0.0,1.2591095,1.071767,0.7930372
0.0,1.3636438,0.8144526,0.28476858
0.0,1.3187308,0.6226151,0.52239764
0.0,1.6144927,0.95544434,0.43997368
0.0,1.3251033,0.95895934,0.5467709
0.0,1.6153405,0.7424606,0.3812992
0.0,1.426971,1.0256948,0.22391477
0.0,1.9706322,0.93500996,0.414559
0.0,1.1682885,0.77652013,0.5743535
0.0,1.1782486,0.5045472,0.4716481
